date_block_num,item_id,item_cnt_day
17,2366,1.0
17,2367,1.0
17,2368,4.0
17,2374,1.0
17,2384,1.0
17,2387,1.0
17,2394,1.0
17,2396,1.0
17,2403,1.0
17,2406,3.0
17,2407,35.0
17,2409,1.0
17,2416,140.0
17,2432,4.0
17,2437,5.0
17,2439,4.0
17,2442,11.0
17,2443,28.0
17,2445,63.0
17,2446,29.0
17,2447,44.0
17,2449,3.0
17,2457,1.0
17,2458,22.0
17,2460,2.0
17,2461,12.0
17,2463,1.0
17,2466,10.0
17,2470,18.0
17,2475,4.0
17,2484,9.0
17,2498,2.0
17,2505,7.0
17,2506,4.0
17,2511,1.0
17,2515,1.0
17,2517,5.0
17,2523,21.0
17,2524,1.0
17,2527,3.0
17,2533,2.0
17,2534,7.0
17,2535,4.0
17,2536,20.0
17,2537,1.0
17,2538,1.0
17,2543,1.0
17,2548,1.0
17,2552,1.0
17,2553,1.0
17,2555,2.0
17,2557,1.0
17,2559,2.0
17,2561,1.0
17,2574,89.0
17,2575,6.0
17,2578,60.0
17,2584,20.0
17,2595,1.0
17,2598,1.0
17,2599,6.0
17,2607,35.0
17,2608,2.0
17,2614,1.0
17,2623,5.0
17,2625,9.0
17,2626,2.0
17,2628,1.0
17,2631,2.0
17,2633,3.0
17,2635,18.0
17,2637,2.0
17,2638,3.0
17,2639,16.0
17,2642,10.0
17,2648,3.0
17,2654,3.0
17,2655,2.0
17,2656,2.0
17,2669,12.0
17,2675,5.0
17,2678,46.0
17,2680,21.0
17,2685,165.0
17,2686,4.0
17,2687,38.0
17,2688,5.0
17,2689,4.0
17,2690,8.0
17,2692,2.0
17,2703,21.0
17,2705,1.0
17,2707,2.0
17,2711,1.0
17,2719,3.0
17,2720,1.0
17,2725,1.0
17,2730,2.0
17,2733,82.0
17,2734,15.0
17,2735,8.0
17,2737,15.0
17,2738,1.0
17,2746,1.0
17,2747,1.0
17,2748,1.0
17,2752,3.0
17,2753,77.0
17,2754,5.0
17,2755,28.0
17,2756,1.0
17,2760,1.0
17,2763,1.0
17,2766,71.0
17,2768,74.0
17,2769,4.0
17,2770,11.0
17,2778,9.0
17,2799,53.0
17,2800,43.0
17,2806,46.0
17,2808,779.0
17,2809,37.0
17,2810,22.0
17,2814,462.0
17,2815,31.0
17,2830,70.0
17,2831,11.0
17,2833,11.0
17,2835,1.0
17,2844,2.0
17,2846,1.0
17,2847,1.0
17,2848,2.0
17,2854,25.0
17,2857,28.0
17,2887,31.0
17,2888,16.0
17,2889,14.0
17,2890,15.0
17,2891,8.0
17,2892,3.0
17,2893,8.0
17,2894,4.0
17,2896,10.0
17,2897,9.0
17,2898,12.0
17,2899,11.0
17,2900,11.0
17,2902,4.0
17,2903,5.0
17,2904,3.0
17,2905,9.0
17,2906,4.0
17,2907,3.0
17,2908,19.0
17,2909,25.0
17,2910,10.0
17,2911,1.0
17,2912,6.0
17,2913,6.0
17,2914,9.0
17,2915,23.0
17,2916,19.0
17,2920,57.0
17,2921,26.0
17,2927,2.0
17,2929,16.0
17,2934,30.0
17,2939,23.0
17,2943,4.0
17,2944,1.0
17,2945,1.0
17,2946,29.0
17,2947,1.0
17,2948,1.0
17,2955,1.0
17,2956,10.0
17,2957,13.0
17,2959,1.0
17,2963,1.0
17,2964,78.0
17,2965,1.0
17,2969,38.0
17,2971,8.0
17,2972,5.0
17,2973,6.0
17,2985,2.0
17,2990,4.0
17,2992,1.0
17,2993,1.0
17,2994,2.0
17,2995,8.0
17,3000,23.0
17,3006,6.0
17,3007,17.0
17,3009,1.0
17,3012,1.0
17,3014,11.0
17,3017,3.0
17,3020,1.0
17,3025,10.0
17,3035,1.0
17,3037,1.0
17,3038,2.0
17,3039,2.0
17,3046,1.0
17,3049,3.0
17,3076,94.0
17,3077,119.0
17,3081,1.0
17,3082,7.0
17,3084,3.0
17,3087,1.0
17,3090,2.0
17,3092,1.0
17,3094,1.0
17,3095,3.0
17,3096,1.0
17,3097,3.0
17,3101,6.0
17,3105,1.0
17,3107,22.0
17,3108,72.0
17,3109,3.0
17,3114,8.0
17,3115,14.0
17,3126,4.0
17,3130,1.0
17,3134,4.0
17,3135,1.0
17,3138,1.0
17,3139,1.0
17,3140,23.0
17,3141,25.0
17,3146,10.0
17,3148,24.0
17,3150,2.0
17,3151,4.0
17,3158,17.0
17,3159,15.0
17,3160,7.0
17,3164,1.0
17,3173,5.0
17,3174,1.0
17,3175,17.0
17,3178,1.0
17,3181,10.0
17,3183,196.0
17,3185,6.0
17,3192,2.0
17,3196,17.0
17,3197,30.0
17,3198,1.0
17,3223,1.0
17,3224,24.0
17,3225,18.0
17,3251,7.0
17,3267,3.0
17,3268,3.0
17,3269,3.0
17,3276,1.0
17,3280,10.0
17,3286,6.0
17,3290,14.0
17,3298,1.0
17,3300,1.0
17,3302,3.0
17,3303,6.0
17,3304,1.0
17,3306,4.0
17,3309,2.0
17,3312,15.0
17,3313,9.0
17,3314,29.0
17,3316,30.0
17,3318,1.0
17,3320,72.0
17,3321,1.0
17,3324,4.0
17,3325,158.0
17,3326,15.0
17,3327,7.0
17,3328,82.0
17,3329,141.0
17,3330,3.0
17,3331,144.0
17,3332,30.0
17,3333,176.0
17,3334,35.0
17,3335,137.0
17,3336,1.0
17,3355,31.0
17,3359,13.0
17,3360,16.0
17,3361,1.0
17,3362,6.0
17,3364,60.0
17,3365,50.0
17,3366,1.0
17,3367,30.0
17,3369,1.0
17,3372,5.0
17,3373,1.0
17,3375,2.0
17,3380,3.0
17,3384,1.0
17,3385,6.0
17,3386,3.0
17,3389,2.0
17,3392,26.0
17,3393,23.0
17,3394,1.0
17,3423,126.0
17,3424,148.0
17,3425,40.0
17,3432,4.0
17,3433,2.0
17,3436,2.0
17,3438,1.0
17,3440,10.0
17,3441,4.0
17,3469,2.0
17,3471,2.0
17,3475,45.0
17,3476,62.0
17,3487,2.0
17,3489,6.0
17,3491,1.0
17,3497,2.0
17,3499,1.0
17,3500,6.0
17,3509,1.0
17,3525,1.0
17,3527,2.0
17,3528,9.0
17,3534,1.0
17,3535,19.0
17,3539,4.0
17,3543,30.0
17,3544,6.0
17,3551,1.0
17,3554,48.0
17,3556,122.0
17,3565,7.0
17,3566,1.0
17,3567,1.0
17,3570,3.0
17,3574,2.0
17,3577,3.0
17,3580,5.0
17,3581,1.0
17,3591,2.0
17,3592,1.0
17,3593,1.0
17,3596,3.0
17,3605,12.0
17,3615,3.0
17,3619,5.0
17,3620,27.0
17,3622,20.0
17,3624,5.0
17,3626,10.0
17,3629,11.0
17,3630,4.0
17,3632,11.0
17,3633,7.0
17,3634,2.0
17,3640,56.0
17,3642,1.0
17,3645,1.0
17,3647,1.0
17,3651,10.0
17,3652,9.0
17,3656,28.0
17,3673,18.0
17,3676,58.0
17,3677,3.0
17,3683,1.0
17,3686,47.0
17,3689,33.0
17,3690,2.0
17,3692,27.0
17,3695,61.0
17,3698,22.0
17,3702,8.0
17,3703,1.0
17,3707,48.0
17,3708,43.0
17,3710,18.0
17,3713,17.0
17,3714,14.0
17,3715,23.0
17,3716,4.0
17,3719,13.0
17,3732,310.0
17,3734,256.0
17,3742,14.0
17,3743,23.0
17,3744,5.0
17,3745,45.0
17,3747,6.0
17,3749,1.0
17,3770,6.0
17,3771,4.0
17,3777,26.0
17,3778,3.0
17,3798,3.0
17,3800,2.0
17,3801,19.0
17,3802,1.0
17,3805,1.0
17,3809,10.0
17,3814,6.0
17,3818,6.0
17,3822,8.0
17,3823,15.0
17,3826,1.0
17,3828,6.0
17,3830,7.0
17,3832,1.0
17,3833,15.0
17,3834,6.0
17,3835,54.0
17,3840,25.0
17,3851,109.0
17,3853,1.0
17,3860,10.0
17,3862,15.0
17,3863,7.0
17,3869,47.0
17,3871,33.0
17,3877,33.0
17,3878,25.0
17,3879,7.0
17,3880,1.0
17,3884,1.0
17,3886,4.0
17,3896,14.0
17,3897,13.0
17,3902,13.0
17,3903,1.0
17,3909,2.0
17,3928,297.0
17,3930,61.0
17,3932,19.0
17,3933,35.0
17,3934,54.0
17,3935,46.0
17,3936,7.0
17,3937,6.0
17,3938,1.0
17,3939,4.0
17,3943,22.0
17,3946,30.0
17,3949,1.0
17,3950,1.0
17,3952,1.0
17,3953,2.0
17,3954,1.0
17,3958,14.0
17,3960,1.0
17,3964,5.0
17,3965,17.0
17,3967,30.0
17,3969,1.0
17,3971,176.0
17,3972,28.0
17,3974,4.0
17,3985,10.0
17,3986,5.0
17,3988,6.0
17,3989,4.0
17,3990,12.0
17,3993,2.0
17,3998,1.0
17,4003,15.0
17,4006,3.0
17,4008,10.0
17,4015,1.0
17,4027,1.0
17,4029,1.0
17,4032,3.0
17,4036,3.0
17,4038,6.0
17,4041,6.0
17,4048,19.0
17,4072,3.0
17,4074,2.0
17,4080,1.0
17,4086,3.0
17,4091,1.0
17,4092,13.0
17,4100,13.0
17,4107,18.0
17,4110,7.0
17,4111,2.0
17,4112,1.0
17,4115,3.0
17,4117,1.0
17,4122,1.0
17,4123,9.0
17,4129,6.0
17,4132,21.0
17,4133,7.0
17,4151,1.0
17,4152,4.0
17,4169,5.0
17,4170,3.0
17,4171,7.0
17,4172,2.0
17,4173,2.0
17,4174,1.0
17,4175,4.0
17,4176,2.0
17,4177,1.0
17,4178,185.0
17,4181,264.0
17,4182,1.0
17,4185,1.0
17,4186,19.0
17,4190,4.0
17,4200,1.0
17,4204,1.0
17,4213,1.0
17,4225,39.0
17,4227,1.0
17,4228,48.0
17,4231,75.0
17,4233,97.0
17,4240,51.0
17,4241,48.0
17,4244,122.0
17,4245,3.0
17,4248,134.0
17,4249,91.0
17,4251,2.0
17,4253,2.0
17,4254,2.0
17,4255,10.0
17,4256,2.0
17,4259,3.0
17,4265,7.0
17,4266,2.0
17,4270,3.0
17,4271,31.0
17,4280,18.0
17,4285,31.0
17,4286,1.0
17,4287,1.0
17,4293,1.0
17,4296,6.0
17,4300,16.0
17,4303,8.0
17,4305,9.0
17,4307,2.0
17,4308,1.0
17,4311,1.0
17,4323,19.0
17,4330,1.0
17,4332,11.0
17,4345,14.0
17,4350,9.0
17,4351,124.0
17,4352,37.0
17,4353,79.0
17,4354,14.0
17,4355,102.0
17,4357,132.0
17,4359,23.0
17,4360,46.0
17,4361,7.0
17,4362,71.0
17,4370,9.0
17,4371,16.0
17,4372,12.0
17,4373,1.0
17,4374,26.0
17,4380,38.0
17,4381,36.0
17,4382,21.0
17,4391,64.0
17,4393,24.0
17,4394,31.0
17,4395,27.0
17,4396,23.0
17,4401,19.0
17,4418,16.0
17,4420,8.0
17,4421,22.0
17,4425,3.0
17,4427,35.0
17,4428,3.0
17,4442,5.0
17,4445,8.0
17,4453,2.0
17,4470,22.0
17,4471,4.0
17,4474,11.0
17,4475,18.0
17,4477,87.0
17,4481,29.0
17,4483,4.0
17,4497,16.0
17,4498,4.0
17,4499,3.0
17,4500,1.0
17,4512,2.0
17,4513,2.0
17,4515,1.0
17,4531,1.0
17,4534,5.0
17,4538,7.0
17,4545,4.0
17,4548,8.0
17,4551,13.0
17,4553,16.0
17,4557,11.0
17,4558,1.0
17,4559,1.0
17,4560,2.0
17,4561,14.0
17,4564,15.0
17,4565,4.0
17,4571,2.0
17,4573,14.0
17,4576,1.0
17,4579,8.0
17,4580,2.0
17,4583,14.0
17,4585,2.0
17,4597,2.0
17,4601,1.0
17,4602,18.0
17,4604,7.0
17,4607,17.0
17,4608,4.0
17,4610,23.0
17,4615,12.0
17,4616,3.0
17,4628,77.0
17,4633,40.0
17,4634,18.0
17,4635,42.0
17,4636,21.0
17,4637,27.0
17,4638,6.0
17,4639,30.0
17,4641,23.0
17,4643,1.0
17,4644,1.0
17,4645,2.0
17,4646,6.0
17,4657,1.0
17,4661,2.0
17,4665,1.0
17,4668,1.0
17,4669,13.0
17,4678,17.0
17,4679,16.0
17,4689,33.0
17,4692,5.0
17,4693,1.0
17,4694,2.0
17,4700,1.0
17,4701,5.0
17,4702,2.0
17,4704,6.0
17,4710,27.0
17,4712,6.0
17,4714,1.0
17,4715,9.0
17,4717,247.0
17,4723,29.0
17,4724,3.0
17,4728,184.0
17,4736,3.0
17,4744,2.0
17,4745,2.0
17,4746,1.0
17,4747,1.0
17,4748,2.0
17,4750,1.0
17,4753,1.0
17,4755,1.0
17,4758,1.0
17,4760,2.0
17,4761,2.0
17,4762,2.0
17,4764,4.0
17,4765,1.0
17,4769,9.0
17,4772,1.0
17,4775,3.0
17,4776,1.0
17,4777,2.0
17,4778,1.0
17,4779,30.0
17,4781,5.0
17,4783,4.0
17,4785,4.0
17,4786,4.0
17,4788,2.0
17,4790,17.0
17,4792,7.0
17,4797,1.0
17,4799,2.0
17,4800,3.0
17,4805,1.0
17,4806,242.0
17,4807,27.0
17,4808,27.0
17,4809,6.0
17,4811,1.0
17,4814,4.0
17,4821,66.0
17,4827,1.0
17,4832,1.0
17,4835,12.0
17,4836,30.0
17,4837,5.0
17,4861,2.0
17,4864,3.0
17,4870,213.0
17,4872,395.0
17,4876,1.0
17,4877,27.0
17,4878,16.0
17,4884,5.0
17,4885,47.0
17,4886,43.0
17,4889,6.0
17,4890,1.0
17,4891,4.0
17,4901,15.0
17,4904,90.0
17,4906,91.0
17,4907,79.0
17,4908,3.0
17,4910,30.0
17,4912,1.0
17,4920,1.0
17,4924,2.0
17,4929,1.0
17,4938,5.0
17,4939,1.0
17,4943,1.0
17,4948,2.0
17,4960,5.0
17,4962,515.0
17,4963,100.0
17,4964,321.0
17,4965,35.0
17,4969,3.0
17,4970,3.0
17,4973,1.0
17,4974,6.0
17,4976,1.0
17,4979,117.0
17,4980,25.0
17,4981,15.0
17,4984,12.0
17,4991,1.0
17,4992,2.0
17,4993,28.0
17,5009,1.0
17,5018,1.0
17,5019,1.0
17,5022,1.0
17,5024,2.0
17,5026,12.0
17,5030,3.0
17,5031,7.0
17,5032,5.0
17,5033,3.0
17,5034,1.0
17,5035,97.0
17,5036,74.0
17,5045,5.0
17,5051,11.0
17,5054,2.0
17,5055,6.0
17,5058,1.0
17,5059,6.0
17,5060,41.0
17,5063,2.0
17,5065,9.0
17,5066,15.0
17,5068,4.0
17,5070,11.0
17,5075,1.0
17,5083,1.0
17,5089,1.0
17,5092,1.0
17,5093,1.0
17,5094,1.0
17,5095,1.0
17,5096,6.0
17,5097,1.0
17,5104,2.0
17,5108,1.0
17,5114,1.0
17,5119,1.0
17,5125,6.0
17,5134,2.0
17,5146,2.0
17,5147,2.0
17,5149,1.0
17,5154,4.0
17,5155,2.0
17,5157,1.0
17,5159,2.0
17,5161,1.0
17,5166,2.0
17,5172,1.0
17,5178,1.0
17,5179,2.0
17,5180,1.0
17,5187,1.0
17,5188,1.0
17,5189,2.0
17,5190,6.0
17,5192,2.0
17,5195,1.0
17,5196,4.0
17,5198,2.0
17,5208,7.0
17,5210,67.0
17,5217,1.0
17,5223,22.0
17,5224,13.0
17,5235,19.0
17,5236,8.0
17,5237,5.0
17,5240,17.0
17,5241,42.0
17,5242,62.0
17,5243,29.0
17,5251,1.0
17,5256,3.0
17,5257,4.0
17,5260,22.0
17,5261,2.0
17,5270,47.0
17,5271,41.0
17,5272,125.0
17,5275,36.0
17,5276,3.0
17,5277,13.0
17,5286,1.0
17,5288,1.0
17,5295,1.0
17,5296,3.0
17,5297,1.0
17,5305,14.0
17,5306,3.0
17,5307,1.0
17,5308,9.0
17,5309,2.0
17,5318,1.0
17,5323,112.0
17,5324,36.0
17,5325,40.0
17,5326,1.0
17,5327,11.0
17,5328,4.0
17,5338,1.0
17,5339,3.0
17,5341,7.0
17,5344,3.0
17,5353,18.0
17,5354,1.0
17,5361,36.0
17,5362,8.0
17,5363,1.0
17,5364,15.0
17,5366,6.0
17,5374,4.0
17,5380,61.0
17,5390,3.0
17,5395,5.0
17,5398,1.0
17,5412,1.0
17,5416,1.0
17,5433,15.0
17,5439,5.0
17,5440,14.0
17,5444,20.0
17,5446,1.0
17,5447,2.0
17,5449,1.0
17,5456,5.0
17,5457,3.0
17,5459,33.0
17,5460,5.0
17,5467,2.0
17,5469,5.0
17,5470,7.0
17,5472,1.0
17,5473,2.0
17,5481,1.0
17,5497,3.0
17,5500,12.0
17,5506,3.0
17,5507,6.0
17,5511,45.0
17,5514,1.0
17,5521,1.0
17,5538,1.0
17,5540,1.0
17,5542,8.0
17,5543,11.0
17,5544,1.0
17,5550,16.0
17,5552,21.0
17,5557,2.0
17,5559,1.0
17,5572,35.0
17,5573,11.0
17,5576,4.0
17,5577,9.0
17,5578,1.0
17,5580,23.0
17,5581,15.0
17,5583,21.0
17,5589,15.0
17,5591,22.0
17,5593,4.0
17,5594,18.0
17,5596,3.0
17,5601,18.0
17,5602,7.0
17,5605,18.0
17,5607,49.0
17,5608,7.0
17,5610,15.0
17,5611,4.0
17,5612,1.0
17,5613,22.0
17,5615,5.0
17,5616,5.0
17,5617,1.0
17,5620,11.0
17,5621,1.0
17,5622,1.0
17,5624,2.0
17,5625,3.0
17,5633,1.0
17,5634,50.0
17,5635,4.0
17,5636,1.0
17,5637,34.0
17,5639,28.0
17,5641,1.0
17,5642,66.0
17,5643,79.0
17,5647,2.0
17,5649,1.0
17,5651,1.0
17,5655,53.0
17,5657,107.0
17,5660,84.0
17,5663,74.0
17,5664,14.0
17,5665,12.0
17,5669,1.0
17,5672,265.0
17,5673,31.0
17,5677,15.0
17,5679,8.0
17,5680,5.0
17,5682,48.0
17,5693,1.0
17,5717,1.0
17,5719,1.0
17,5723,3.0
17,5730,2.0
17,5737,8.0
17,5743,1.0
17,5747,8.0
17,5751,1.0
17,5754,2.0
17,5756,1.0
17,5762,4.0
17,5764,3.0
17,5766,5.0
17,5786,1.0
17,5790,4.0
17,5791,1.0
17,5794,1.0
17,5796,5.0
17,5797,7.0
17,5798,1.0
17,5800,5.0
17,5802,1.0
17,5809,1.0
17,5811,97.0
17,5816,38.0
17,5818,17.0
17,5820,102.0
17,5821,130.0
17,5822,541.0
17,5823,139.0
17,5849,1.0
17,5858,11.0
17,5862,3.0
17,5863,1.0
17,5864,1.0
17,5865,9.0
17,5868,4.0
17,5869,7.0
17,5871,15.0
17,5872,22.0
17,5875,1.0
17,5877,1.0
17,5887,1.0
17,5894,18.0
17,5896,13.0
17,5897,9.0
17,5898,1.0
17,5899,13.0
17,5925,1.0
17,5945,19.0
17,5946,18.0
17,5962,34.0
17,5975,4.0
17,5976,3.0
17,5983,1.0
17,5998,3.0
17,6000,5.0
17,6002,27.0
17,6004,11.0
17,6005,26.0
17,6006,1.0
17,6007,20.0
17,6008,9.0
17,6009,2.0
17,6011,3.0
17,6023,3.0
17,6025,1.0
17,6026,1.0
17,6027,26.0
17,6028,5.0
17,6029,2.0
17,6031,4.0
17,6033,1.0
17,6043,1.0
17,6044,1.0
17,6045,26.0
17,6053,2.0
17,6075,22.0
17,6083,22.0
17,6084,45.0
17,6085,19.0
17,6086,40.0
17,6087,36.0
17,6090,67.0
17,6091,55.0
17,6093,5.0
17,6095,16.0
17,6108,20.0
17,6111,291.0
17,6112,45.0
17,6113,11.0
17,6117,99.0
17,6121,35.0
17,6122,14.0
17,6134,5.0
17,6135,4.0
17,6138,21.0
17,6142,1.0
17,6150,1.0
17,6151,1.0
17,6161,1.0
17,6175,1.0
17,6176,1.0
17,6177,1.0
17,6185,74.0
17,6190,2.0
17,6192,3.0
17,6194,1.0
17,6200,14.0
17,6202,10.0
17,6204,1.0
17,6206,2.0
17,6207,2.0
17,6212,1.0
17,6222,5.0
17,6223,7.0
17,6224,8.0
17,6229,8.0
17,6232,9.0
17,6238,3.0
17,6241,3.0
17,6244,1.0
17,6247,40.0
17,6249,1.0
17,6255,1.0
17,6256,2.0
17,6270,32.0
17,6275,1.0
17,6278,1.0
17,6285,16.0
17,6286,4.0
17,6295,7.0
17,6296,3.0
17,6299,3.0
17,6300,1.0
17,6310,1.0
17,6317,4.0
17,6319,8.0
17,6328,1.0
17,6330,1.0
17,6332,79.0
17,6333,26.0
17,6338,2.0
17,6342,16.0
17,6343,2.0
17,6344,1.0
17,6347,1.0
17,6351,19.0
17,6352,5.0
17,6353,16.0
17,6357,2.0
17,6362,3.0
17,6363,1.0
17,6367,2.0
17,6369,2.0
17,6384,3.0
17,6386,14.0
17,6391,1.0
17,6404,1.0
17,6405,4.0
17,6415,29.0
17,6418,10.0
17,6419,1.0
17,6422,7.0
17,6423,3.0
17,6429,10.0
17,6430,6.0
17,6432,48.0
17,6433,28.0
17,6435,5.0
17,6443,3.0
17,6450,1.0
17,6451,2.0
17,6456,1.0
17,6457,70.0
17,6458,1.0
17,6459,7.0
17,6462,1.0
17,6463,1.0
17,6466,212.0
17,6467,2.0
17,6471,27.0
17,6472,164.0
17,6473,161.0
17,6474,78.0
17,6475,11.0
17,6476,113.0
17,6477,1.0
17,6478,1.0
17,6480,37.0
17,6482,96.0
17,6484,3.0
17,6488,231.0
17,6490,176.0
17,6491,31.0
17,6492,35.0
17,6495,182.0
17,6496,80.0
17,6497,368.0
17,6498,354.0
17,6499,1.0
17,6500,7.0
17,6501,198.0
17,6534,9.0
17,6535,9.0
17,6536,11.0
17,6537,5.0
17,6538,5.0
17,6539,2.0
17,6540,6.0
17,6541,11.0
17,6542,7.0
17,6543,9.0
17,6544,3.0
17,6545,5.0
17,6546,13.0
17,6547,6.0
17,6548,1.0
17,6549,7.0
17,6550,1.0
17,6551,3.0
17,6552,3.0
17,6553,9.0
17,6554,7.0
17,6555,3.0
17,6556,5.0
17,6557,4.0
17,6558,7.0
17,6559,7.0
17,6561,7.0
17,6562,10.0
17,6563,4.0
17,6564,7.0
17,6565,3.0
17,6566,2.0
17,6567,6.0
17,6568,7.0
17,6570,26.0
17,6571,26.0
17,6616,29.0
17,6617,10.0
17,6622,20.0
17,6623,5.0
17,6624,9.0
17,6625,9.0
17,6627,6.0
17,6628,193.0
17,6634,1.0
17,6639,2.0
17,6640,10.0
17,6641,1.0
17,6650,1.0
17,6661,20.0
17,6666,1.0
17,6672,7.0
17,6673,14.0
17,6675,396.0
17,6680,20.0
17,6687,58.0
17,6688,5.0
17,6689,6.0
17,6690,7.0
17,6691,6.0
17,6693,1.0
17,6700,1.0
17,6702,13.0
17,6704,67.0
17,6708,5.0
17,6709,93.0
17,6710,128.0
17,6712,2.0
17,6717,110.0
17,6719,1.0
17,6720,1.0
17,6722,2.0
17,6724,1.0
17,6737,14.0
17,6738,155.0
17,6740,326.0
17,6752,1.0
17,6760,1.0
17,6771,7.0
17,6777,4.0
17,6779,1.0
17,6780,4.0
17,6782,1.0
17,6784,1.0
17,6786,1.0
17,6798,8.0
17,6803,5.0
17,6804,5.0
17,6807,1.0
17,6808,1.0
17,6810,3.0
17,6812,7.0
17,6815,4.0
17,6816,3.0
17,6818,1.0
17,6820,1.0
17,6827,1.0
17,6835,24.0
17,6845,1.0
17,6847,119.0
17,6857,20.0
17,6858,1.0
17,6861,2.0
17,6862,3.0
17,6868,1.0
17,6873,1.0
17,6874,1.0
17,6875,27.0
17,6877,13.0
17,6882,4.0
17,6883,7.0
17,6890,1.0
17,6892,8.0
17,6894,2.0
17,6896,29.0
17,6902,2.0
17,6908,7.0
17,6909,9.0
17,6910,30.0
17,6911,44.0
17,6922,1.0
17,6926,110.0
17,6928,29.0
17,6929,46.0
17,6930,17.0
17,6953,17.0
17,6954,12.0
17,6960,1.0
17,6967,1.0
17,6969,1.0
17,6970,1.0
17,6974,1.0
17,6975,4.0
17,6976,5.0
17,6983,1.0
17,6985,1.0
17,6989,1.0
17,6991,1.0
17,6998,7.0
17,7001,6.0
17,7002,36.0
17,7003,94.0
17,7004,46.0
17,7005,34.0
17,7006,25.0
17,7007,26.0
17,7008,3.0
17,7015,1.0
17,7018,206.0
17,7019,26.0
17,7021,14.0
17,7022,1.0
17,7023,4.0
17,7026,1.0
17,7031,2.0
17,7041,2.0
17,7042,1.0
17,7047,81.0
17,7048,3.0
17,7049,79.0
17,7050,23.0
17,7051,11.0
17,7052,34.0
17,7053,23.0
17,7054,11.0
17,7055,12.0
17,7056,10.0
17,7059,56.0
17,7060,28.0
17,7068,7.0
17,7069,1.0
17,7070,70.0
17,7071,53.0
17,7072,42.0
17,7075,54.0
17,7083,1.0
17,7096,87.0
17,7098,1.0
17,7099,1.0
17,7102,4.0
17,7104,3.0
17,7106,4.0
17,7107,1.0
17,7109,3.0
17,7117,1.0
17,7123,1.0
17,7137,20.0
17,7142,16.0
17,7143,1.0
17,7164,28.0
17,7172,549.0
17,7178,1.0
17,7185,1.0
17,7187,66.0
17,7188,1.0
17,7193,1.0
17,7194,1.0
17,7197,2.0
17,7199,1.0
17,7201,21.0
17,7202,77.0
17,7203,77.0
17,7205,25.0
17,7206,107.0
17,7207,88.0
17,7213,48.0
17,7215,85.0
17,7220,34.0
17,7221,3.0
17,7226,41.0
17,7236,1.0
17,7242,1.0
17,7244,7.0
17,7245,3.0
17,7247,2.0
17,7249,3.0
17,7250,4.0
17,7252,14.0
17,7256,20.0
17,7257,18.0
17,7259,2.0
17,7265,3.0
17,7266,41.0
17,7268,1.0
17,7273,4.0
17,7274,32.0
17,7285,0.0
17,7287,3.0
17,7288,14.0
17,7289,21.0
17,7290,2.0
17,7301,10.0
17,7303,4.0
17,7305,1.0
17,7307,15.0
17,7314,23.0
17,7322,5.0
17,7323,6.0
17,7325,1.0
17,7326,15.0
17,7332,7.0
17,7335,6.0
17,7336,16.0
17,7342,29.0
17,7345,4.0
17,7349,1.0
17,7351,18.0
17,7358,1.0
17,7360,1.0
17,7366,15.0
17,7368,10.0
17,7371,2.0
17,7381,4.0
17,7384,12.0
17,7388,2.0
17,7392,1.0
17,7400,1.0
17,7422,2.0
17,7428,10.0
17,7430,2.0
17,7432,3.0
17,7434,2.0
17,7436,8.0
17,7439,3.0
17,7446,1.0
17,7455,2.0
17,7459,12.0
17,7464,3.0
17,7473,6.0
17,7477,8.0
17,7478,23.0
17,7485,2.0
17,7486,11.0
17,7491,7.0
17,7497,19.0
17,7502,2.0
17,7503,5.0
17,7504,2.0
17,7506,2.0
17,7507,15.0
17,7508,2.0
17,7513,2.0
17,7517,7.0
17,7518,11.0
17,7524,13.0
17,7525,1.0
17,7527,2.0
17,7528,1.0
17,7530,8.0
17,7531,15.0
17,7538,1.0
17,7540,1.0
17,7541,5.0
17,7543,18.0
17,7544,1.0
17,7551,1.0
17,7651,6.0
17,7653,14.0
17,7655,3.0
17,7656,1.0
17,7670,13.0
17,7671,5.0
17,7672,4.0
17,7673,14.0
17,7681,9.0
17,7682,1.0
17,7688,1.0
17,7697,1.0
17,7703,2.0
17,7705,2.0
17,7713,43.0
17,7718,2.0
17,7736,117.0
17,7737,2.0
17,7738,4.0
17,7739,8.0
17,7741,35.0
17,7743,1.0
17,7746,1.0
17,7747,3.0
17,7748,3.0
17,7749,1.0
17,7750,1.0
17,7769,2.0
17,7770,34.0
17,7779,1.0
17,7783,11.0
17,7786,11.0
17,7787,17.0
17,7788,1.0
17,7790,754.0
17,7794,153.0
17,7795,33.0
17,7796,17.0
17,7797,24.0
17,7798,191.0
17,7799,40.0
17,7800,25.0
17,7801,27.0
17,7805,696.0
17,7806,762.0
17,7807,896.0
17,7808,476.0
17,7812,25.0
17,7815,48.0
17,7816,3.0
17,7821,6.0
17,7834,1109.0
17,7835,13.0
17,7836,139.0
17,7837,304.0
17,7838,84.0
17,7851,1.0
17,7852,26.0
17,7856,235.0
17,7860,70.0
17,7871,3.0
17,7872,32.0
17,7874,2.0
17,7876,3.0
17,7879,39.0
17,7880,23.0
17,7881,6.0
17,7882,2.0
17,7883,6.0
17,7884,7.0
17,7885,12.0
17,7886,1.0
17,7891,5.0
17,7892,2.0
17,7893,164.0
17,7894,208.0
17,7895,66.0
17,7907,1.0
17,7910,1.0
17,7912,41.0
17,7915,1.0
